,depth,node_lat,node_lng
397,4,31.0,157.0
398,4,31.0,158.0
399,4,31.0,159.0
400,4,31.0,160.0
401,4,31.0,161.0
402,4,31.0,162.0
403,4,31.0,163.0
404,4,32.0,154.0
405,4,32.0,155.0
406,4,32.0,156.0
407,4,32.0,157.0
408,4,32.0,158.0
409,4,32.0,159.0
410,4,32.0,160.0
411,4,32.0,161.0
412,4,32.0,162.0
413,4,32.0,163.0
414,4,33.0,154.0
415,4,33.0,155.0
416,4,33.0,156.0
417,4,33.0,157.0
418,4,33.0,158.0
419,4,33.0,159.0
420,4,33.0,160.0
421,4,33.0,161.0
422,4,33.0,162.0
423,4,33.0,163.0
424,4,34.0,154.0
425,4,34.0,155.0
426,4,34.0,156.0
427,4,34.0,157.0
428,4,34.0,158.0
429,4,34.0,159.0
430,4,34.0,160.0
431,4,34.0,161.0
432,4,34.0,162.0
433,4,34.0,163.0
434,4,35.0,154.0
435,4,35.0,155.0
436,4,35.0,156.0
437,4,35.0,157.0
438,4,35.0,158.0
439,4,35.0,159.0
440,4,35.0,160.0
441,4,35.0,161.0
442,4,35.0,162.0
443,4,35.0,163.0
444,4,36.0,142.0
445,4,36.0,143.0
446,4,36.0,154.0
447,4,36.0,155.0
448,4,36.0,156.0
449,4,36.0,157.0
450,4,36.0,158.0
451,4,36.0,159.0
452,4,36.0,160.0
453,4,36.0,161.0
454,4,36.0,162.0
455,4,36.0,163.0
456,4,36.0,164.0
457,4,37.0,134.0
458,4,37.0,135.0
459,4,37.0,144.0
460,4,37.0,145.0
461,4,37.0,154.0
462,4,37.0,155.0
463,4,37.0,156.0
464,4,37.0,157.0
465,4,37.0,158.0
466,4,37.0,159.0
467,4,37.0,160.0
468,4,37.0,161.0
469,4,37.0,162.0
470,4,37.0,163.0
471,4,37.0,164.0
472,4,38.0,132.0
473,4,38.0,134.0
474,4,38.0,135.0
475,4,38.0,137.0
476,4,38.0,138.0
477,4,38.0,145.0
478,4,38.0,146.0
479,4,38.0,153.0
480,4,38.0,154.0
481,4,38.0,155.0
482,4,38.0,156.0
483,4,38.0,157.0
484,4,38.0,158.0
485,4,38.0,159.0
486,4,38.0,160.0
487,4,38.0,161.0
488,4,38.0,162.0
489,4,38.0,163.0
490,4,38.0,164.0
491,4,39.0,139.0
492,4,39.0,143.0
493,4,39.0,145.0
494,4,39.0,146.0
495,4,39.0,153.0
496,4,39.0,154.0
497,4,39.0,155.0
498,4,39.0,156.0
499,4,39.0,157.0
500,4,39.0,158.0
501,4,39.0,159.0
502,4,39.0,160.0
503,4,39.0,161.0
504,4,39.0,162.0
505,4,39.0,163.0
506,4,39.0,164.0
507,4,40.0,139.0
508,4,40.0,151.0
509,4,40.0,152.0
510,4,40.0,153.0
511,4,40.0,154.0
512,4,40.0,155.0
513,4,40.0,157.0
514,4,40.0,158.0
515,4,40.0,159.0
516,4,40.0,160.0
517,4,40.0,162.0
518,4,40.0,163.0
519,4,41.0,143.0
520,4,41.0,150.0
521,4,41.0,151.0
522,4,41.0,152.0
523,4,41.0,153.0
