,depth,node_lat,node_lng
249,7,-47.0,142.0
250,7,-47.0,145.0
251,7,-47.0,146.0
252,7,-47.0,152.0
253,7,-47.0,156.0
254,7,-45.0,162.0
255,7,-46.0,143.0
256,7,-44.0,145.0
257,7,-46.0,156.0
258,7,-44.0,159.0
259,7,-45.0,152.0
260,7,-45.0,155.0
261,7,-44.0,162.0
262,7,-44.0,165.0
263,7,-43.0,154.0
264,7,-43.0,156.0
265,7,-44.0,157.0
266,7,-42.0,160.0
267,7,-41.0,145.0
268,7,-42.0,151.0
269,7,-41.0,153.0
270,7,-41.0,155.0
271,7,-41.0,161.0
272,7,-41.0,165.0
273,7,-41.0,168.0
274,7,-40.0,160.0
275,7,-41.0,162.0
276,7,-41.0,164.0
277,7,-40.0,153.0
278,7,-39.0,162.0
279,7,-39.0,164.0
280,7,-39.0,166.0
281,7,-39.0,167.0
282,7,-40.0,167.0
283,7,-40.0,162.0
284,7,-39.0,161.0
285,7,-40.0,163.0
286,7,-38.0,166.0
287,7,-38.0,167.0
288,7,-37.0,127.0
289,7,-39.0,129.0
290,7,-37.0,164.0
291,7,-37.0,165.0
292,7,-37.0,167.0
293,7,-38.0,125.0
294,7,-37.0,124.0
295,7,-36.0,163.0
296,7,-38.0,164.0
297,7,-35.0,127.0
298,7,-35.0,153.0
299,7,-36.0,154.0
300,7,-37.0,163.0
301,7,-35.0,164.0
302,7,-36.0,122.0
303,7,-35.0,123.0
304,7,-34.0,128.0
305,7,-34.0,162.0
306,7,-36.0,171.0
307,7,-34.0,124.0
308,7,-35.0,126.0
309,7,-33.0,127.0
310,7,-34.0,151.0
311,7,-34.0,153.0
312,7,-33.0,160.0
313,7,-35.0,163.0
314,7,-34.0,155.0
315,7,-33.0,162.0
316,7,-31.0,128.0
317,7,-32.0,130.0
318,7,-31.0,153.0
319,7,-31.0,156.0
320,7,-30.0,156.0
321,7,-30.0,159.0
322,7,-30.0,165.0
323,7,-31.0,166.0
324,7,-31.0,167.0
325,7,-26.0,163.0
326,7,-26.0,162.0
327,8,-50.0,154.0
328,8,-50.0,155.0
329,8,-49.0,156.0
330,8,-49.0,153.0
331,8,-47.0,153.0
332,8,-47.0,155.0
333,8,-47.0,157.0
334,8,-47.0,158.0
335,8,-48.0,148.0
336,8,-46.0,150.0
337,8,-48.0,152.0
338,8,-48.0,159.0
339,8,-47.0,159.0
340,8,-45.0,140.0
341,8,-47.0,147.0
342,8,-46.0,151.0
343,8,-45.0,161.0
344,8,-44.0,154.0
345,8,-45.0,159.0
346,8,-45.0,162.0
347,8,-44.0,164.0
348,8,-43.0,166.0
349,8,-44.0,168.0
350,8,-42.0,163.0
351,8,-43.0,165.0
352,8,-42.0,162.0
353,8,-42.0,164.0
354,8,-41.0,165.0
355,8,-40.0,157.0
356,8,-42.0,165.0
357,8,-40.0,165.0
358,8,-40.0,168.0
359,8,-39.0,166.0
360,8,-40.0,167.0
361,8,-39.0,168.0
362,8,-39.0,170.0
363,8,-37.0,165.0
364,8,-38.0,168.0
365,8,-37.0,166.0
366,8,-35.0,122.0
367,8,-36.0,129.0
368,8,-36.0,165.0
369,8,-35.0,170.0
370,8,-35.0,124.0
371,8,-34.0,153.0
372,8,-34.0,164.0
373,8,-35.0,169.0
374,8,-35.0,168.0
375,8,-33.0,154.0
376,8,-34.0,155.0
377,8,-34.0,165.0
378,8,-33.0,165.0
379,8,-35.0,167.0
380,8,-33.0,170.0
381,8,-32.0,154.0
382,8,-34.0,160.0
383,8,-32.0,166.0
384,8,-31.0,156.0
385,8,-32.0,159.0
386,8,-33.0,160.0
387,8,-32.0,161.0
388,8,-31.0,165.0
389,8,-31.0,155.0
390,8,-32.0,156.0
391,8,-30.0,155.0
392,8,-31.0,160.0
393,8,-30.0,160.0
394,8,-32.0,168.0
395,8,-29.0,163.0
396,8,-29.0,164.0
397,8,-27.0,161.0
398,8,-26.0,162.0
399,8,-23.0,166.0
400,9,-47.0,153.0
401,9,-49.0,161.0
402,9,-48.0,161.0
403,9,-47.0,164.0
404,9,-46.0,162.0
405,9,-47.0,165.0
406,9,-46.0,165.0
407,9,-45.0,152.0
408,9,-45.0,160.0
409,9,-45.0,163.0
410,9,-44.0,168.0
411,9,-43.0,169.0
412,9,-41.0,168.0
413,9,-41.0,169.0
414,9,-41.0,170.0
415,9,-40.0,170.0
416,9,-38.0,171.0
417,9,-38.0,168.0
418,9,-39.0,170.0
419,9,-37.0,171.0
420,9,-38.0,172.0
421,9,-37.0,168.0
422,9,-35.0,168.0
423,9,-35.0,169.0
424,9,-36.0,169.0
425,9,-36.0,172.0
426,9,-36.0,166.0
427,9,-33.0,168.0
428,9,-35.0,171.0
429,9,-35.0,174.0
430,9,-34.0,171.0
431,9,-32.0,173.0
432,9,-32.0,132.0
433,9,-33.0,156.0
434,9,-32.0,159.0
435,9,-33.0,161.0
436,9,-32.0,164.0
437,9,-31.0,172.0
438,9,-31.0,173.0
439,9,-32.0,174.0
440,9,-30.0,163.0
441,9,-31.0,165.0
442,9,-32.0,165.0
443,9,-30.0,161.0
444,9,-29.0,161.0
445,9,-31.0,163.0
446,9,-28.0,161.0
447,9,-28.0,163.0
448,9,-30.0,165.0
449,9,-28.0,166.0
450,9,-28.0,164.0
451,9,-28.0,165.0
452,9,-27.0,165.0
453,9,-29.0,165.0
454,9,-27.0,169.0
455,9,-26.0,166.0
456,9,-25.0,170.0
457,9,-23.0,161.0
458,10,-48.0,168.0
459,10,-46.0,154.0
460,10,-47.0,164.0
461,10,-46.0,164.0
462,10,-45.0,166.0
463,10,-44.0,155.0
464,10,-43.0,163.0
465,10,-44.0,165.0
466,10,-42.0,169.0
467,10,-44.0,171.0
468,10,-43.0,169.0
469,10,-43.0,172.0
470,10,-41.0,166.0
471,10,-41.0,169.0
472,10,-41.0,173.0
473,10,-40.0,173.0
474,10,-42.0,175.0
475,10,-40.0,171.0
476,10,-41.0,171.0
477,10,-39.0,171.0
478,10,-40.0,172.0
479,10,-38.0,149.0
480,10,-36.0,171.0
481,10,-37.0,172.0
482,10,-37.0,170.0
483,10,-36.0,178.0
484,10,-36.0,172.0
485,10,-34.0,173.0
486,10,-34.0,175.0
487,10,-32.0,169.0
488,10,-34.0,172.0
489,10,-32.0,175.0
490,10,-32.0,176.0
491,10,-32.0,167.0
492,10,-31.0,169.0
493,10,-31.0,168.0
494,10,-31.0,171.0
495,10,-33.0,170.0
496,10,-33.0,175.0
497,10,-32.0,170.0
498,10,-32.0,173.0
499,10,-31.0,173.0
500,10,-30.0,173.0
501,10,-30.0,176.0
502,10,-31.0,179.0
503,10,-31.0,180.0
504,10,-29.0,167.0
505,10,-29.0,172.0
506,10,-29.0,173.0
507,10,-30.0,180.0
508,10,-29.0,158.0
509,10,-30.0,158.0
510,10,-28.0,159.0
511,10,-28.0,160.0
512,10,-29.0,171.0
513,10,-28.0,170.0
514,10,-27.0,155.0
515,10,-28.0,161.0
516,10,-29.0,168.0
517,10,-27.0,172.0
518,10,-27.0,165.0
519,10,-28.0,167.0
520,11,-48.0,158.0
521,11,-48.0,162.0
522,11,-45.0,162.0
523,11,-44.0,162.0
524,11,-45.0,164.0
525,11,-44.0,166.0
526,11,-45.0,166.0
527,11,-44.0,170.0
528,11,-44.0,173.0
529,11,-38.0,172.0
530,11,-39.0,172.0
531,11,-40.0,173.0
532,11,-38.0,171.0
533,11,-38.0,174.0
534,11,-39.0,173.0
535,11,-36.0,180.0
536,11,-34.0,173.0
537,11,-35.0,176.0
538,11,-36.0,177.0
539,11,-36.0,176.0
540,11,-33.0,175.0
541,11,-32.0,178.0
542,11,-33.0,178.0
543,11,-33.0,180.0
544,11,-31.0,165.0
545,11,-33.0,176.0
546,11,-32.0,179.0
547,11,-32.0,180.0
548,10,-32.0,181.0
549,11,-32.0,181.0
550,11,-32.0,177.0
551,11,-30.0,178.0
552,11,-31.0,181.0
553,11,-29.0,169.0
554,11,-31.0,170.0
555,11,-31.0,177.0
556,11,-30.0,177.0
557,11,-30.0,179.0
558,11,-28.0,167.0
559,11,-29.0,178.0
560,11,-29.0,179.0
561,11,-28.0,157.0
562,11,-29.0,157.0
563,11,-28.0,161.0
564,11,-28.0,174.0
565,11,-26.0,160.0
566,11,-26.0,161.0
567,11,-26.0,162.0
568,11,-27.0,166.0
569,11,-27.0,167.0
570,11,-27.0,169.0
571,11,-26.0,168.0
572,11,-25.0,164.0
573,11,-25.0,167.0
574,11,-24.0,167.0
575,11,-24.0,163.0
576,12,-50.0,160.0
577,12,-46.0,165.0
578,12,-46.0,167.0
579,12,-45.0,159.0
580,12,-45.0,173.0
581,12,-42.0,174.0
582,12,-41.0,167.0
583,12,-43.0,174.0
584,12,-40.0,170.0
585,12,-39.0,177.0
586,12,-37.0,173.0
587,12,-38.0,178.0
588,12,-36.0,176.0
589,12,-35.0,176.0
590,12,-35.0,178.0
591,12,-34.0,177.0
592,12,-34.0,178.0
593,12,-32.0,177.0
594,12,-30.0,157.0
595,12,-29.0,158.0
596,12,-31.0,159.0
597,12,-31.0,165.0
598,12,-29.0,171.0
599,12,-29.0,155.0
600,12,-29.0,157.0
601,12,-28.0,179.0
602,12,-27.0,154.0
603,12,-28.0,169.0
604,12,-27.0,159.0
605,12,-25.0,158.0
606,12,-26.0,164.0
607,12,-23.0,161.0
608,12,-23.0,162.0
609,12,-24.0,163.0
610,12,-23.0,163.0
611,12,-22.0,160.0
612,13,-49.0,169.0
613,13,-44.0,143.0
614,13,-43.0,175.0
615,13,-44.0,177.0
616,13,-42.0,175.0
617,13,-39.0,180.0
618,13,-39.0,175.0
619,13,-38.0,178.0
620,13,-38.0,179.0
621,13,-38.0,181.0
622,13,-36.0,176.0
623,13,-38.0,176.0
624,13,-37.0,178.0
625,13,-37.0,179.0
626,13,-36.0,150.0
627,13,-35.0,179.0
628,13,-32.0,176.0
629,13,-29.0,154.0
630,13,-31.0,154.0
631,13,-29.0,175.0
632,13,-30.0,181.0
633,13,-31.0,185.0
634,13,-30.0,154.0
635,13,-30.0,156.0
636,13,-28.0,164.0
637,13,-30.0,165.0
638,13,-28.0,169.0
639,13,-26.0,154.0
640,13,-27.0,157.0
641,13,-28.0,159.0
642,13,-27.0,161.0
643,13,-25.0,154.0
644,13,-24.0,160.0
645,13,-25.0,162.0
646,13,-23.0,151.0
647,13,-22.0,152.0
648,13,-24.0,161.0
649,13,-21.0,161.0
650,13,-22.0,160.0
651,13,-21.0,160.0
652,13,-22.0,163.0
653,13,-19.0,162.0
654,14,-43.0,178.0
655,14,-43.0,179.0
656,14,-44.0,184.0
657,14,-42.0,185.0
658,14,-42.0,175.0
659,14,-42.0,184.0
660,14,-40.0,177.0
661,14,-41.0,179.0
662,14,-40.0,183.0
