,depth,node_lat,node_lng
476,4,31.0,308.0
477,4,30.0,311.0
478,4,31.0,313.0
479,4,32.0,316.0
480,4,30.0,316.0
481,4,31.0,322.0
482,4,32.0,325.0
483,4,30.0,325.0
484,4,31.0,317.0
485,4,33.0,319.0
486,4,31.0,320.0
487,4,32.0,321.0
488,4,33.0,325.0
489,4,33.0,286.0
490,4,34.0,322.0
491,4,34.0,325.0
492,4,34.0,326.0
493,4,32.0,326.0
494,4,32.0,328.0
495,4,33.0,285.0
496,4,35.0,324.0
497,4,34.0,328.0
498,4,36.0,325.0
499,4,36.0,319.0
500,4,37.0,325.0
501,4,36.0,328.0
502,4,37.0,284.0
503,4,39.0,325.0
504,4,39.0,328.0
505,4,38.0,329.0
506,4,40.0,329.0
507,4,39.0,331.0
508,4,38.0,331.0
509,4,41.0,327.0
510,4,39.0,326.0
511,4,41.0,329.0
512,4,41.0,330.0
513,4,39.0,332.0
514,4,41.0,328.0
515,4,43.0,327.0
516,4,43.0,328.0
517,4,42.0,329.0
518,4,43.0,296.0
519,4,42.0,298.0
520,4,44.0,329.0
521,4,43.0,329.0
522,4,43.0,331.0
523,4,44.0,297.0
524,4,43.0,303.0
525,4,45.0,323.0
526,4,46.0,325.0
527,4,44.0,327.0
528,4,45.0,328.0
529,4,46.0,329.0
530,4,46.0,330.0
531,4,45.0,315.0
532,4,45.0,326.0
533,4,45.0,327.0
534,4,47.0,330.0
535,4,47.0,331.0
536,4,45.0,332.0
537,4,48.0,316.0
538,4,46.0,321.0
539,4,46.0,322.0
540,4,48.0,322.0
541,4,48.0,324.0
542,4,47.0,324.0
543,4,48.0,326.0
544,4,48.0,330.0
545,4,48.0,325.0
546,4,49.0,328.0
547,4,50.0,317.0
548,4,50.0,321.0
549,4,50.0,322.0
550,4,48.0,323.0
551,4,49.0,325.0
552,4,50.0,325.0
553,4,50.0,316.0
554,4,49.0,317.0
555,4,50.0,318.0
556,5,25.0,284.0
557,5,26.0,285.0
558,5,27.0,288.0
559,5,27.0,287.0
560,5,26.0,290.0
561,5,27.0,295.0
562,5,26.0,283.0
563,5,28.0,287.0
564,5,26.0,298.0
565,5,27.0,285.0
566,5,29.0,289.0
567,5,29.0,291.0
568,5,28.0,292.0
569,5,29.0,292.0
570,5,28.0,296.0
571,5,28.0,299.0
572,5,29.0,298.0
573,5,29.0,306.0
574,5,30.0,282.0
575,5,28.0,284.0
576,5,28.0,293.0
577,5,29.0,297.0
578,5,28.0,300.0
579,5,28.0,301.0
580,5,28.0,304.0
581,5,30.0,306.0
582,5,28.0,310.0
583,5,28.0,309.0
584,5,30.0,316.0
585,5,28.0,318.0
586,5,30.0,319.0
587,5,30.0,320.0
588,5,30.0,307.0
589,5,29.0,308.0
590,5,31.0,309.0
591,5,29.0,312.0
592,5,30.0,312.0
593,5,29.0,317.0
594,5,29.0,321.0
595,5,30.0,323.0
596,5,32.0,310.0
597,5,30.0,310.0
598,5,31.0,311.0
599,5,31.0,314.0
600,5,31.0,316.0
601,5,31.0,320.0
602,5,32.0,325.0
603,5,30.0,328.0
604,5,30.0,329.0
605,5,31.0,330.0
606,5,33.0,331.0
607,5,32.0,283.0
608,5,33.0,329.0
609,5,34.0,331.0
610,5,33.0,332.0
611,5,33.0,326.0
612,5,34.0,327.0
613,5,34.0,329.0
614,5,35.0,331.0
615,5,35.0,328.0
616,5,37.0,331.0
617,5,36.0,328.0
618,5,38.0,331.0
619,5,37.0,332.0
620,5,36.0,332.0
621,5,41.0,333.0
622,5,41.0,335.0
623,5,39.0,334.0
624,5,39.0,336.0
625,5,40.0,329.0
626,5,41.0,331.0
627,5,42.0,332.0
628,5,43.0,293.0
629,5,44.0,306.0
630,5,43.0,334.0
631,5,44.0,337.0
632,5,42.0,340.0
633,5,44.0,329.0
634,5,44.0,330.0
635,5,43.0,330.0
636,5,45.0,330.0
637,5,43.0,331.0
638,5,45.0,333.0
639,5,45.0,337.0
640,5,45.0,332.0
641,5,46.0,334.0
642,5,44.0,333.0
643,5,47.0,327.0
644,5,45.0,331.0
645,5,46.0,333.0
646,5,47.0,335.0
647,5,45.0,336.0
648,5,47.0,318.0
649,5,46.0,328.0
650,5,48.0,328.0
651,5,48.0,332.0
652,5,47.0,331.0
653,5,49.0,326.0
654,5,48.0,329.0
655,5,49.0,331.0
656,5,50.0,326.0
657,5,50.0,315.0
658,5,49.0,329.0
659,5,51.0,331.0
660,6,24.0,284.0
661,6,24.0,294.0
662,6,27.0,282.0
663,6,25.0,293.0
664,6,27.0,294.0
665,6,26.0,282.0
666,6,28.0,290.0
667,6,27.0,291.0
668,6,26.0,298.0
669,6,26.0,304.0
670,6,26.0,306.0
671,6,29.0,295.0
672,6,27.0,297.0
673,6,28.0,304.0
674,6,27.0,307.0
675,6,29.0,314.0
676,6,28.0,314.0
677,6,28.0,319.0
678,6,28.0,297.0
679,6,30.0,306.0
680,6,30.0,307.0
681,6,30.0,308.0
682,6,29.0,312.0
683,6,29.0,313.0
684,6,28.0,313.0
