,child_lat,child_lng,depth,parent_lat,parent_lng,color
178,31,140,2,33.0,137.0,gray
179,31,142,2,33.0,137.0,gray
180,31,144,2,33.0,137.0,gray
181,31,145,2,33.0,137.0,gray
182,31,146,2,33.0,137.0,gray
183,31,147,2,33.0,137.0,gray
184,31,149,2,33.0,137.0,gray
185,31,150,2,33.0,137.0,gray
186,31,151,2,33.0,137.0,gray
187,31,152,2,33.0,137.0,gray
188,32,137,2,33.0,137.0,green
189,32,138,2,33.0,137.0,gray
190,32,139,2,33.0,137.0,gray
191,32,140,2,33.0,137.0,green
192,32,142,2,33.0,137.0,gray
193,32,146,2,33.0,137.0,gray
194,32,147,2,33.0,137.0,gray
195,32,148,2,33.0,137.0,gray
196,32,150,2,33.0,137.0,gray
197,32,151,2,33.0,137.0,gray
198,32,152,2,33.0,137.0,gray
199,33,138,2,33.0,137.0,green
200,33,139,2,33.0,137.0,green
201,33,140,2,33.0,137.0,gray
202,33,143,2,33.0,137.0,gray
203,33,144,2,33.0,137.0,gray
204,33,145,2,33.0,137.0,gray
205,33,146,2,33.0,137.0,gray
206,33,147,2,33.0,137.0,gray
207,33,148,2,33.0,137.0,gray
208,33,149,2,33.0,137.0,gray
209,33,150,2,33.0,137.0,gray
210,33,151,2,33.0,137.0,green
211,33,152,2,33.0,137.0,gray
212,33,153,2,33.0,137.0,gray
213,34,140,2,33.0,137.0,gray
214,34,141,2,33.0,137.0,gray
215,34,142,2,33.0,137.0,gray
216,34,143,2,33.0,137.0,green
217,34,144,2,33.0,137.0,gray
218,34,145,2,33.0,137.0,gray
219,34,146,2,33.0,137.0,green
220,34,147,2,33.0,137.0,gray
221,34,148,2,33.0,137.0,gray
222,34,149,2,33.0,137.0,gray
223,34,150,2,33.0,137.0,gray
224,34,151,2,33.0,137.0,gray
225,34,152,2,33.0,137.0,gray
226,34,153,2,33.0,137.0,gray
227,35,141,2,33.0,137.0,green
228,35,142,2,33.0,137.0,gray
229,35,143,2,33.0,137.0,green
230,35,144,2,33.0,137.0,green
231,35,145,2,33.0,137.0,gray
232,35,148,2,33.0,137.0,red
233,35,149,2,33.0,137.0,gray
234,35,150,2,33.0,137.0,gray
235,35,151,2,33.0,137.0,gray
236,35,152,2,33.0,137.0,gray
237,35,153,2,33.0,137.0,red
238,36,142,2,33.0,137.0,red
239,36,143,2,33.0,137.0,red
240,36,147,2,33.0,137.0,red
241,36,148,2,33.0,137.0,gray
242,36,149,2,33.0,137.0,gray
243,36,150,2,33.0,137.0,red
244,36,151,2,33.0,137.0,green
245,36,152,2,33.0,137.0,gray
246,37,146,2,33.0,137.0,gray
247,37,147,2,33.0,137.0,green
248,37,148,2,33.0,137.0,red
249,37,149,2,33.0,137.0,gray
250,37,150,2,33.0,137.0,gray
251,37,151,2,33.0,137.0,gray
252,37,152,2,33.0,137.0,gray
253,38,143,2,33.0,137.0,gray
254,38,147,2,33.0,137.0,green
255,38,152,2,33.0,137.0,red
256,40,149,2,33.0,137.0,red
257,40,151,2,33.0,137.0,gray
258,19,128,3,18.0,128.0,gray
259,18,126,3,19.0,125.0,green
260,20,127,3,20.0,126.0,gray
261,22,122,3,21.0,122.0,gray
262,20,128,3,21.0,127.0,gray
263,21,128,3,21.0,127.0,gray
