year,month,lat,lng,probability
0,8,-2,76,0.00076
0,8,-2,78,0.00038
0,8,-2,88,0.00144
0,8,-2,89,0.00074
0,8,-2,90,0.00219
0,8,-2,91,0.00132
0,8,-2,92,0.00070
0,8,-2,93,0.00200
0,8,-2,94,0.00324
0,8,-2,95,0.00047
0,8,-2,96,0.00025
0,8,-1,51,0.00087
0,8,-1,56,0.00133
0,8,-1,57,0.00067
0,8,-1,59,0.00080
0,8,-1,62,0.00532
0,8,-1,65,0.00123
0,8,-1,68,0.00047
0,8,-1,69,0.00064
0,8,-1,70,0.00111
0,8,-1,71,0.00207
0,8,-1,72,0.00172
0,8,-1,73,0.00050
0,8,-1,74,0.00028
0,8,-1,75,0.00026
0,8,-1,76,0.00352
0,8,-1,77,0.00050
0,8,-1,78,0.00104
0,8,-1,79,0.00028
0,8,-1,80,0.00208
0,8,-1,81,0.00117
0,8,-1,82,0.00070
0,8,-1,83,0.00122
0,8,-1,84,0.00086
0,8,-1,85,0.00085
0,8,-1,86,0.00086
0,8,-1,87,0.00041
0,8,-1,88,0.00105
0,8,-1,89,0.00160
0,8,-1,90,0.00066
